a,c,b,d,p,OR,X
3,66291,59,1945016,0.496232368,1.4918936,FBXO8
4,66291,70,1945016,0.309433371,1.676604236,FBXO9
5,66291,222,1945016,0.356214498,0.660823742,FBXW11
4,66291,65,1945016,0.244539208,1.805573793,FBXW2
5,66291,107,1945016,0.488580757,1.371054866,FBXW4
2,66291,240,1945016,0.031416291,0.244504784,FBXW7
1,66291,7,1945016,0.144790286,4.191510591,FBXW9
1,66291,167,1945016,0.049912934,0.175692061,FCGBP
1,66291,19,1945016,0.669476538,1.544240744,FCGRT
1,66291,65,1945016,0.417747589,0.451393448,FCHO1
3,66291,587,1945016,0.000149222,0.149951827,FCHSD2
4,66291,12,1945016,1.16E-06,9.780191378,FCRLB
7,66291,61,1945016,0.001228099,3.36695113,FDFT1
2,66291,28,1945016,0.301080844,2.095755295,FDPS
1,66291,52,1945016,0.565554976,0.56424181,FDXR
1,66291,67,1945016,0.39916988,0.437919017,FECH
6,66291,35,1945016,4.77E-05,5.029812709,FEM1B
5,66291,40,1945016,0.003320144,3.667571767,FEM1C
2,66291,12,1945016,0.021266049,4.890095689,FEN1
2,66291,314,1945016,0.008012654,0.186882638,FER1L6
11,66291,178,1945016,0.051943747,1.813181548,FERMT2
13,66291,108,1945016,4.46E-06,3.531735776,FEZ2
3,66291,45,1945016,0.251643848,1.956038276,FFAR4
1,66291,57,1945016,0.502546288,0.514746915,FGD1
2,66291,55,1945016,0.928276916,1.066929969,FGD2
1,66291,157,1945016,0.06080162,0.186882638,FGD3
5,66291,191,1945016,0.559144443,0.768077857,FGD4
15,66291,206,1945016,0.003649628,2.136449573,FGD6
1,66291,129,1945016,0.106603836,0.227446311,FGF1
1,66291,10,1945016,0.281679905,2.934057414,FGF11
2,66291,954,1945016,9.01E-08,0.061510638,FGF14
4,66291,11,1945016,3.98E-07,10.66929969,FGF17
3,66291,65,1945016,0.606277764,1.354180345,FGF18
2,66291,110,1945016,0.370672692,0.533464984,FGF20
14,66291,22,1945016,5.70E-33,18.67127445,FGF2
2,66291,36,1945016,0.496976677,1.630031896,FGF5
1,66291,12,1945016,0.374605296,2.445047845,FGF8
8,66291,77,1945016,0.001587846,3.048371339,FGF9
5,66291,49,1945016,0.014108713,2.993936136,FGFR1
2,66291,58,1945016,0.987047722,1.011743936,FGFR1OP2
1,66291,29,1945016,0.990841086,1.011743936,FGFR3
3,66291,17,1945016,0.003370184,5.177748377,FGFR4
1,66291,19,1945016,0.669476538,1.544240744,FGG
5,66291,657,1945016,0.000250887,0.223292041,FGGY
4,66291,72,1945016,0.336755091,1.630031896,FGL1
1,66291,35,1945016,0.86176017,0.838302118,FH
4,66291,199,1945016,0.290156084,0.589760284,FHAD1
1,66291,63,1945016,0.437308654,0.465723399,FHDC1
3,66291,47,1945016,0.284174487,1.872802604,FHL1
9,66291,147,1945016,0.083590471,1.796361682,FHL2
8,66291,21,1945016,2.36E-13,11.17736158,FHL3
10,66291,24,1945016,1.48E-17,12.22523922,FHOD1
8,66291,111,1945016,0.036283255,2.114635974,FIBCD1
4,66291,9,1945016,2.88E-08,13.04025517,FIBP
7,66291,167,1945016,0.591144229,1.229844425,FIGN
8,66291,18,1945016,4.29E-15,13.04025517,FIGNL1
10,66291,40,1945016,3.70E-11,7.335143534,FIGNL2
18,66291,288,1945016,0.011279253,1.833785883,FILIP1
2,66291,34,1945016,0.447610434,1.725916126,FIZ1
7,66291,7,1945016,1.27E-22,29.34057414,FJX1
1,66291,38,1945016,0.797960296,0.772120372,FKBP10
6,66291,92,1945016,0.117057211,1.913515704,FKBP15
3,66291,27,1945016,0.039710999,3.260063793,FKBP1B
2,66291,24,1945016,0.209245552,2.445047845,FKBP3
3,66291,28,1945016,0.046575481,3.143632943,FKBP4
10,66291,181,1945016,0.133244311,1.621026195,FKBP5
4,66291,9,1945016,2.88E-08,13.04025517,FKBPL
2,66291,36,1945016,0.496976677,1.630031896,FKRP
2,66291,5,1945016,0.000179897,11.73622965,FKSG40
1,66291,11,1945016,0.328357289,2.667324921,FLAD1
1,66291,29,1945016,0.990841086,1.011743936,FLCN
7,66291,51,1945016,0.000182387,4.027137626,FLII
1,66291,7,1945016,0.144790286,4.191510591,FLJ10038
1,66291,57,1945016,0.502546288,0.514746915,FLJ13197
2,66291,2,1945016,1.68E-07,29.34057414,FLJ13224
8,66291,1052,1945016,3.59E-06,0.223122237,FLJ16124
4,66291,5,1945016,4.70E-12,23.47245931,FLJ20021
6,66291,11,1945016,1.47E-13,16.00394953,FLJ20518
1,66291,33,1945016,0.907762995,0.889108307,FLJ21408
13,66291,147,1945016,0.000623563,2.594744651,FLJ22447
1,66291,12,1945016,0.374605296,2.445047845,FLJ27354
1,66291,4,1945016,0.036424607,7.335143534,FLJ30403
1,66291,212,1945016,0.020858117,0.138398935,FLJ30838
3,66291,16,1945016,0.002286114,5.50135765,FLJ31104
6,66291,74,1945016,0.035192488,2.37896547,FLJ31306
1,66291,43,1945016,0.703825312,0.682338933,FLJ33534
9,66291,207,1945016,0.473515184,1.275677136,FLJ33630
14,66291,389,1945016,0.841352065,1.055958966,FLJ35024
4,66291,32,1945016,0.00862828,3.667571767,FLJ37453
1,66291,9,1945016,0.235038989,3.260063793,FLJ38576
3,66291,29,1945016,0.054084057,3.035231807,FLJ38668
1,66291,5,1945016,0.066579816,5.868114827,FLJ42351
3,66291,8,1945016,8.42E-06,11.0027153,FLJ42393
2,66291,32,1945016,0.398254672,1.833785883,FLJ42969
44,66291,265,1945016,4.68E-27,4.871642498,FLJ43663
1,66291,5,1945016,0.066579816,5.868114827,FLJ46906
4,66291,29,1945016,0.004516479,4.046975743,FLNA
24,66291,210,1945016,2.48E-09,3.353208473,FLNB
2,66291,44,1945016,0.689441106,1.333662461,FLNC
9,66291,23,1945016,3.64E-15,11.48109423,FLOT1
4,66291,119,1945016,0.978251887,0.986237786,FLRT2
1,66291,30,1945016,0.982555722,0.978019138,FLT3LG
2,66291,55,1945016,0.928276916,1.066929969,FLT4
1,66291,45,1945016,0.669929341,0.652012759,FLVCR1
7,66291,162,1945016,0.537848981,1.267802586,FLVCR2
2,66291,82,1945016,0.638564718,0.715623759,FLYWCH1
2,66291,59,1945016,0.993986616,0.994595733,FLYWCH2
19,66291,668,1945016,0.43633486,0.834537288,FMN1
10,66291,729,1945016,0.003096894,0.402477011,FMN2
6,66291,26,1945016,9.75E-07,6.770901724,FMNL1
20,66291,356,1945016,0.028007993,1.648346862,FMNL2
1,66291,5,1945016,0.066579816,5.868114827,FMR1-AS1
11,66291,163,1945016,0.025380557,1.980038745,FN1
1,66291,23,1945016,0.811153581,1.275677136,FN3KRP
7,66291,221,1945016,0.848590635,0.929339452,FNBP1
5,66291,203,1945016,0.471146018,0.72267424,FNBP1L
2,66291,72,1945016,0.775007215,0.815015948,FNBP4
21,66291,320,1945016,0.003073406,1.925475178,FNDC3A
128,66291,560,1945016,8.04E-112,6.706416945,FNDC3B
1,66291,39,1945016,0.777976073,0.752322414,FNDC7
6,66291,139,1945016,0.570101384,1.266499603,FNIP2
1,66291,34,1945016,0.884396021,0.862958063,FNTA
3,66291,468,1945016,0.001228265,0.188080603,FOCAD
7,66291,34,1945016,7.77E-07,6.04070644,FOPNL
2,66291,8,1945016,0.003089066,7.335143534,FOS
1,66291,12,1945016,0.374605296,2.445047845,FOSB
4,66291,11,1945016,3.98E-07,10.66929969,FOSL1
17,66291,78,1945016,1.60E-15,6.394740517,FOSL2
6,66291,8,1945016,1.12E-16,22.0054306,FOXA1
3,66291,4,1945016,4.55E-09,22.0054306,FOXA2
3,66291,11,1945016,0.000144585,8.001974764,FOXB1
4,66291,6,1945016,7.97E-11,19.56038276,FOXD1
3,66291,8,1945016,8.42E-06,11.0027153,FOXE1
11,66291,17,1945016,1.46E-26,18.98507738,FOXF2
1,66291,6,1945016,0.103389312,4.890095689,FOXJ1
9,66291,233,1945016,0.712396148,1.133326898,FOXJ3
13,66291,231,1945016,0.075454877,1.651201142,FOXK1
2,66291,119,1945016,0.31138342,0.493118893,FOXK2
5,66291,99,1945016,0.387846232,1.481847179,FOXN2
2,66291,693,1945016,8.92E-06,0.084676982,FOXN3
5,66291,187,1945016,0.591354402,0.78450733,FOXO1
7,66291,190,1945016,0.839651743,1.080968521,FOXO3
4,66291,8,1945016,5.60E-09,14.67028707,FOXO4
34,66291,781,1945016,0.161449904,1.277310526,FOXP1
10,66291,76,1945016,1.51E-05,3.86060186,FOXP4
2,66291,38,1945016,0.546059107,1.544240744,FOXRED2
1,66291,13,1945016,0.420102945,2.256967241,FPGS
2,66291,75,1945016,0.73135523,0.78241531,FRA10AC1
7,66291,562,1945016,0.005782718,0.365451991,FRAS1
2,66291,4,1945016,3.77E-05,14.67028707,FRAT2
9,66291,147,1945016,0.083590471,1.796361682,FRK
9,66291,383,1945016,0.267462937,0.689465189,FRMD3
2,66291,1252,1945016,4.94E-10,0.046869927,FRMD4A
2,66291,299,1945016,0.010552182,0.196258021,FRMD4B
2,66291,304,1945016,0.009626109,0.193030093,FRMD5
6,66291,270,1945016,0.296465656,0.652012759,FRMD6
1,66291,6,1945016,0.103389312,4.890095689,FRMD6-AS1
20,66291,308,1945016,0.004487671,1.905232087,FRMD6-AS2
5,66291,32,1945016,0.000499259,4.584464709,FRMD8
3,66291,662,1945016,3.97E-05,0.132963327,FRMPD4
7,66291,174,1945016,0.666731748,1.180367925,FRS2
6,66291,348,1945016,0.091567927,0.505871968,FRYL
3,66291,5,1945016,6.00E-08,17.60434448,FSBP
6,66291,18,1945016,2.59E-09,9.780191378,FSCN1
6,66291,184,1945016,0.915138037,0.956757852,FSD1L
4,66291,255,1945016,0.114371508,0.4602443,FSIP1
3,66291,9,1945016,2.54E-05,9.780191378,FST
8,66291,70,1945016,0.00057506,3.353208473,FSTL1
13,66291,17,1945016,1.13E-34,22.43690963,FSTL3
2,66291,543,1945016,0.000128181,0.108068413,FSTL4
1,66291,935,1945016,4.63E-08,0.031380293,FSTL5
1,66291,4,1945016,0.036424607,7.335143534,FTH1
5,66291,7,1945016,9.69E-14,20.95755295,FTL
12,66291,690,1945016,0.018557673,0.510270855,FTO
2,66291,165,1945016,0.128803858,0.355643323,FTX
1,66291,40,1945016,0.758592575,0.733514353,FUBP1
2,66291,128,1945016,0.261702382,0.458446471,FUBP3
2,66291,18,1945016,0.093086653,3.260063793,FUCA2
4,66291,25,1945016,0.001544046,4.694491862,FURIN
10,66291,28,1945016,1.90E-15,10.47877648,FUS
1,66291,156,1945016,0.062018523,0.188080603,FUT10
3,66291,5,1945016,6.00E-08,17.60434448,FUT11
2,66291,13,1945016,0.029446073,4.513934482,FUT4
4,66291,545,1945016,0.000753569,0.215343663,FUT8
3,66291,10,1945016,6.47E-05,8.802172241,FUZ
3,66291,3,1945016,1.48E-10,29.34057414,FW339998
1,66291,103,1945016,0.18238712,0.284859943,FXN
1,66291,115,1945016,0.142028744,0.255135427,FXR1
1,66291,45,1945016,0.669929341,0.652012759,FXR2
6,66291,8,1945016,1.12E-16,22.0054306,FXYD1
2,66291,12,1945016,0.021266049,4.890095689,FXYD3
2,66291,13,1945016,0.029446073,4.513934482,FXYD5
4,66291,33,1945016,0.010456484,3.556433229,FXYD7
20,66291,272,1945016,0.000672286,2.157395157,FYB
2,66291,106,1945016,0.40058084,0.553595738,FYCO1
6,66291,12,1945016,9.48E-13,14.67028707,FZD1
3,66291,91,1945016,0.954776472,0.967271675,FZD3
3,66291,10,1945016,6.47E-05,8.802172241,FZD5
3,66291,88,1945016,0.999664584,1.000246846,FZD6
1,66291,14,1945016,0.464634092,2.095755295,FZD7
3,66291,4,1945016,4.55E-09,22.0054306,FZD9
2,66291,13,1945016,0.029446073,4.513934482,G0S2
3,66291,55,1945016,0.423442108,1.600394953,G2E3
4,66291,65,1945016,0.244539208,1.805573793,G3BP1
6,66291,47,1945016,0.001067007,3.745605209,G3BP2
3,66291,36,1945016,0.124090052,2.445047845,G6PD
2,66291,31,1945016,0.373689944,1.892940267,GAA
1,66291,217,1945016,0.018955253,0.135210019,GAB1
2,66291,362,1945016,0.003335576,0.16210262,GAB2
2,66291,107,1945016,0.392882215,0.548421946,GAB3
1,66291,15,1945016,0.50805813,1.956038276,GABARAPL1
1,66291,13,1945016,0.420102945,2.256967241,GABARAPL2
8,66291,151,1945016,0.220300862,1.554467504,GABBR1
3,66291,675,1945016,3.16E-05,0.130402552,GABBR2
2,66291,2,1945016,1.68E-07,29.34057414,GABPB1-AS1
5,66291,55,1945016,0.028849939,2.667324921,GABPB2
1,66291,10,1945016,0.281679905,2.934057414,GABRA5
8,66291,450,1945016,0.063318165,0.521610207,GABRB3
1,66291,33,1945016,0.907762995,0.889108307,GABRE
5,66291,989,1945016,8.14E-07,0.148334551,GABRG3
2,66291,4,1945016,3.77E-05,14.67028707,GADD45G
4,66291,8,1945016,5.60E-09,14.67028707,GADD45GIP1
10,66291,279,1945016,0.875694194,1.051633482,GADL1
1,66291,182,1945016,0.037220337,0.161211946,GAK
1,66291,11,1945016,0.328357289,2.667324921,GAL3ST4
1,66291,70,1945016,0.373020924,0.419151059,GALC
4,66291,11,1945016,3.98E-07,10.66929969,GALE
9,66291,88,1945016,0.000966573,3.000740537,GALM
1,66291,79,1945016,0.305368675,0.371399673,GALNS
43,66291,147,1945016,2.30E-50,8.582616924,GALNT10
2,66291,345,1945016,0.004546144,0.170090285,GALNT1
3,66291,67,1945016,0.642757006,1.313757051,GALNT12
3,66291,672,1945016,3.33E-05,0.130984706,GALNT13
7,66291,519,1945016,0.011591753,0.395730287,GALNT14
17,66291,540,1945016,0.747210197,0.923684741,GALNT15
10,66291,138,1945016,0.01836673,2.126128561,GALNT16
17,66291,648,1945016,0.285491647,0.769737284,GALNT18
35,66291,459,1945016,2.40E-06,2.237298681,GALNT2
6,66291,102,1945016,0.188412931,1.725916126,GALNT5
3,66291,68,1945016,0.66090779,1.294437094,GALNT6
9,66291,172,1945016,0.206495892,1.5352626,GALNT7
1,66291,108,1945016,0.164252113,0.271671983,GALNTL5
8,66291,1465,1945016,3.27E-09,0.160221565,GALNTL6
1,66291,7,1945016,0.144790286,4.191510591,GALT
1,66291,20,1945016,0.706698928,1.467028707,GAMT
2,66291,119,1945016,0.31138342,0.493118893,GAN
1,66291,160,1945016,0.057297638,0.183378588,GAP43
5,66291,11,1945016,3.78E-10,13.33662461,GAPDH
4,66291,125,1945016,0.901202445,0.938898372,GAPVD1
1,66291,15,1945016,0.50805813,1.956038276,GAR1
1,66291,209,1945016,0.022092729,0.140385522,GAREM
6,66291,15,1945016,8.72E-11,11.73622965,GAREML
6,66291,196,1945016,0.795471323,0.898180841,GARNL3
1,66291,62,1945016,0.447477389,0.473235067,GART
2,66291,3,1945016,4.28E-06,19.56038276,GAS2L1
1,66291,100,1945016,0.194290534,0.293405741,GAS2L3
4,66291,4,1945016,1.37E-13,29.34057414,GAS5
3,66291,3,1945016,1.48E-10,29.34057414,GAS5-AS1
1,66291,584,1945016,2.30E-05,0.050240709,GAS7
5,66291,102,1945016,0.424987654,1.438263438,GAS8
2,66291,40,1945016,0.594618657,1.467028707,GATA3
5,66291,5,1945016,1.31E-16,29.34057414,GATA3-AS1
1,66291,166,1945016,0.050904347,0.176750447,GATA4
3,66291,21,1945016,0.011549802,4.191510591,GATAD1
2,66291,203,1945016,0.062769368,0.289069696,GATAD2A
2,66291,159,1945016,0.14440509,0.369063826,GATAD2B
6,66291,73,1945016,0.032339051,2.411554039,GATS
8,66291,11,1945016,2.67E-21,21.33859937,GATSL3
1,66291,13,1945016,0.420102945,2.256967241,GBA
5,66291,17,1945016,3.31E-07,8.629580628,GBA2
1,66291,22,1945016,0.777505229,1.333662461,GBAP1
2,66291,265,1945016,0.019753531,0.221438295,GBE1
2,66291,228,1945016,0.039293114,0.257373457,GBF1
2,66291,58,1945016,0.987047722,1.011743936,GBX1
1,66291,15,1945016,0.50805813,1.956038276,GCAT
1,66291,9,1945016,0.235038989,3.260063793,GCC1
1,66291,80,1945016,0.298733037,0.366757177,GCC2
1,66291,78,1945016,0.312167379,0.376161207,GCFC2
5,66291,119,1945016,0.646043876,1.232797233,GCH1
1,66291,32,1945016,0.931890932,0.916892942,GCHFR
1,66291,90,1945016,0.240425669,0.326006379,GCK
9,66291,54,1945016,1.03E-06,4.890095689,GCLC
1,66291,33,1945016,0.907762995,0.889108307,GCLM
1,66291,115,1945016,0.142028744,0.255135427,GCN1L1
1,66291,111,1945016,0.154304653,0.264329497,GCNT1
6,66291,195,1945016,0.805035648,0.902786896,GCNT2
3,66291,17,1945016,0.003370184,5.177748377,GCNT3
1,66291,202,1945016,0.025273524,0.145250367,GDA
3,66291,43,1945016,0.220401862,2.0470168,GDE1
2,66291,4,1945016,3.77E-05,14.67028707,GDF15
6,66291,9,1945016,1.69E-15,19.56038276,GDI1
2,66291,72,1945016,0.775007215,0.815015948,GDI2
3,66291,49,1945016,0.317799942,1.796361682,GDNF
2,66291,13,1945016,0.029446073,4.513934482,GDPD2
6,66291,184,1945016,0.915138037,0.956757852,GDPD5
10,66291,22,1945016,8.23E-19,13.33662461,GEM
6,66291,106,1945016,0.221778304,1.660787215,GEMIN5
2,66291,24,1945016,0.209245552,2.445047845,GEMIN7
2,66291,31,1945016,0.373689944,1.892940267,GEMIN8
2,66291,6,1945016,0.000584937,9.780191378,GEMIN8P4
1,66291,22,1945016,0.777505229,1.333662461,GFER
1,66291,14,1945016,0.464634092,2.095755295,GFI1
5,66291,49,1945016,0.014108713,2.993936136,GFM1
4,66291,79,1945016,0.436950525,1.48559869,GFM2
9,66291,210,1945016,0.500042882,1.257453177,GFOD1
2,66291,43,1945016,0.666068732,1.364677867,GFOD2
12,66291,133,1945016,0.000783355,2.647269847,GFPT1
7,66291,63,1945016,0.001680082,3.260063793,GFPT2
3,66291,339,1945016,0.012231108,0.259651099,GFRA1
1,66291,53,1945016,0.552252979,0.553595738,GFRA2
2,66291,102,1945016,0.432930802,0.575305375,GGACT
2,66291,10,1945016,0.009476839,5.868114827,GGCT
7,66291,36,1945016,1.86E-06,5.705111637,GGCX
1,66291,27,1945016,0.93491762,1.086687931,GGH
11,66291,13,1945016,1.78E-31,24.82663965,GGN
6,66291,19,1945016,6.70E-09,9.265444464,GGPS1
1,66291,50,1945016,0.593295384,0.586811483,GGT1
3,66291,59,1945016,0.496232368,1.4918936,GGTA1P
1,66291,59,1945016,0.479637279,0.497297867,GID4
4,66291,18,1945016,9.20E-05,6.520127586,GID8
6,66291,228,1945016,0.53064908,0.772120372,GIGYF2
3,66291,64,1945016,0.587970302,1.375339413,GINM1
2,66291,6,1945016,0.000584937,9.780191378,GIP
7,66291,29,1945016,5.73E-08,7.08220755,GIPR
2,66291,28,1945016,0.301080844,2.095755295,GIT1
1,66291,87,1945016,0.256489943,0.337247979,GIT2
3,66291,12,1945016,0.000290456,7.335143534,GJA1
1,66291,35,1945016,0.86176017,0.838302118,GJA3
1,66291,3,1945016,0.015040287,9.780191378,GJA9
2,66291,7,1945016,0.001471147,8.383021182,GJB4
2,66291,50,1945016,0.824122098,1.173622965,GJC1
2,66291,12,1945016,0.021266049,4.890095689,GJC3
2,66291,20,1945016,0.12789262,2.934057414,GKN1
2,66291,160,1945016,0.141677107,0.366757177,GLB1
3,66291,206,1945016,0.131925335,0.427289915,GLCCI1
7,66291,211,1945016,0.944021219,0.973383976,GLDC
1,66291,49,1945016,0.607760569,0.598787227,GLE1
3,66291,211,1945016,0.120674862,0.417164561,GLG1
18,66291,321,1945016,0.03783915,1.645265839,GLI2
3,66291,94,1945016,0.910776766,0.936401302,GLI4
1,66291,28,1945016,0.963344304,1.047877648,GLIPR1
1,66291,2,1945016,0.003566767,14.67028707,GLIPR1L1
1,66291,76,1945016,0.326272745,0.386060186,GLIPR1L2
2,66291,55,1945016,0.928276916,1.066929969,GLIPR2
1,66291,363,1945016,0.001243989,0.080828028,GLIS1
41,66291,830,1945016,0.019683307,1.449353662,GLIS3
5,66291,78,1945016,0.163877584,1.880806034,GLP2R
5,66291,218,1945016,0.378106165,0.672948948,GLRA3
2,66291,10,1945016,0.009476839,5.868114827,GLRX
1,66291,8,1945016,0.189098788,3.667571767,GLRX2
3,66291,13,1945016,0.000535287,6.770901724,GLRX5
19,66291,118,1945016,4.19E-12,4.724329734,GLS
1,66291,133,1945016,0.098295555,0.220605821,GLT8D2
3,66291,37,1945016,0.136409302,2.37896547,GLTP
1,66291,2,1945016,0.003566767,14.67028707,GLTPD2
1,66291,211,1945016,0.021261597,0.139054854,GLTSCR1
4,66291,112,1945016,0.926767582,1.047877648,GLTSCR1L
3,66291,21,1945016,0.011549802,4.191510591,GLUL
1,66291,16,1945016,0.550288729,1.833785883,GLYCTK
1,66291,88,1945016,0.251008808,0.333415615,GLYR1
1,66291,17,1945016,0.591278467,1.725916126,GM2A
1,66291,55,1945016,0.526722662,0.533464984,GMCL1
4,66291,939,1945016,7.84E-07,0.124986471,GMDS
5,66291,13,1945016,5.96E-09,11.28483621,GMFB
2,66291,17,1945016,0.077510866,3.451832251,GMPPA
1,66291,97,1945016,0.207034442,0.302480146,GMPR
4,66291,8,1945016,5.60E-09,14.67028707,GMPR2
8,66291,138,1945016,0.139475286,1.700902848,GMPS
15,66291,225,1945016,0.010373514,1.956038276,GNA12
5,66291,59,1945016,0.042987918,2.486489333,GNA13
4,66291,310,1945016,0.044759022,0.378588053,GNA14
6,66291,104,1945016,0.204771694,1.692725431,GNAI1
6,66291,60,1945016,0.008366531,2.934057414,GNAI2
17,66291,302,1945016,0.041967205,1.651621723,GNAL
3,66291,345,1945016,0.010987695,0.255135427,GNAO1
12,66291,495,1945016,0.241341874,0.711286646,GNAQ
16,66291,111,1945016,4.32E-09,4.229271947,GNAS
2,66291,187,1945016,0.084864881,0.313802932,GNB1
11,66291,19,1945016,1.35E-24,16.98664818,GNB2L1
4,66291,49,1945016,0.083001374,2.395148909,GNB4
3,66291,103,1945016,0.788257147,0.854579829,GNB5
1,66291,85,1945016,0.267848647,0.345183225,GNE
5,66291,8,1945016,1.23E-12,18.33785883,GNG11
14,66291,217,1945016,0.018602351,1.892940267,GNG12
8,66291,556,1945016,0.012513183,0.422166534,GNG12-AS1
8,66291,184,1945016,0.49917806,1.275677136,GNG2
3,66291,15,1945016,0.001486017,5.868114827,GNG5
9,66291,259,1945016,0.954452284,1.01955663,GNG7
5,66291,139,1945016,0.905670986,1.055416336,GNN
1,66291,99,1945016,0.198441939,0.296369436,GNPAT
3,66291,23,1945016,0.018566804,3.827031409,GNPDA1
4,66291,34,1945016,0.012542729,3.451832251,GNPNAT1
4,66291,98,1945016,0.723396187,1.197574455,GNPTAB
1,66291,7,1945016,0.144790286,4.191510591,GNRH2
1,66291,8,1945016,0.189098788,3.667571767,GNRHR2
2,66291,75,1945016,0.73135523,0.78241531,GNS
2,66291,41,1945016,0.618640726,1.431247519,GOLGA2
2,66291,157,1945016,0.150022659,0.373765276,GOLGA4
1,66291,33,1945016,0.907762995,0.889108307,GOLGA7
1,66291,125,1945016,0.115655219,0.234724593,GOLGB1
4,66291,103,1945016,0.797702774,1.139439772,GOLIM4
7,66291,130,1945016,0.234461005,1.579877069,GOLM1
3,66291,63,1945016,0.569632655,1.397170197,GOLPH3L
3,66291,23,1945016,0.018566804,3.827031409,GOLT1A
1,66291,26,1945016,0.905523658,1.128483621,GOLT1B
3,66291,98,1945016,0.854566521,0.898180841,GON4L
8,66291,113,1945016,0.041072363,2.077208788,GOPC
5,66291,23,1945016,1.59E-05,6.378385682,GORASP1
4,66291,44,1945016,0.050605176,2.667324921,GORASP2
1,66291,53,1945016,0.552252979,0.553595738,GOSR1
5,66291,49,1945016,0.014108713,2.993936136,GOT2
1,66291,91,1945016,0.235317065,0.322423892,GPA33
12,66291,19,1945016,2.36E-28,18.53088893,GPANK1
2,66291,80,1945016,0.663833741,0.733514353,GPATCH1
1,66291,235,1945016,0.013456111,0.124853507,GPATCH2
1,66291,80,1945016,0.298733037,0.366757177,GPATCH2L
1,66291,2,1945016,0.003566767,14.67028707,GPATCH3
1,66291,14,1945016,0.464634092,2.095755295,GPATCH4
2,66291,181,1945016,0.095063916,0.324205239,GPATCH8
8,66291,139,1945016,0.144981982,1.688666137,GPBP1
8,66291,83,1945016,0.003323346,2.828007146,GPBP1L1
2,66291,30,1945016,0.349267698,1.956038276,GPC1
1,66291,431,1945016,0.000360256,0.068075578,GPC3
15,66291,1608,1945016,8.73E-08,0.273699386,GPC6
1,66291,145,1945016,0.077207754,0.202348787,GPCPD1
1,66291,8,1945016,0.189098788,3.667571767,GPD1
7,66291,114,1945016,0.125120637,1.801614201,GPD1L
4,66291,193,1945016,0.319809299,0.608094801,GPD2
2,66291,52,1945016,0.866703702,1.128483621,GPI
1,66291,417,1945016,0.000464483,0.070361089,GPM6A
1,66291,27,1945016,0.93491762,1.086687931,GPNMB
1,66291,126,1945016,0.113318884,0.232861699,GPR107
4,66291,41,1945016,0.035598709,2.862495038,GPR108
2,66291,55,1945016,0.928276916,1.066929969,GPR111
2,66291,76,1945016,0.717338138,0.772120372,GPR113
10,66291,61,1945016,3.55E-07,4.809930186,GPR115
2,66291,193,1945016,0.075776497,0.3040474,GPR116
4,66291,200,1945016,0.28547149,0.586811483,GPR125
43,66291,259,1945016,1.78E-26,4.871215011,GPR126
2,66291,360,1945016,0.003459185,0.16300319,GPR133
2,66291,118,1945016,0.317465354,0.497297867,GPR137B
